2;5;"missed";"n&atilde;o perceberam"
2;5;"miss";"n&atilde;o perceber"
2;5;"outcome";"resultado"
2;5;"partners";"parceiros"
2;5;"pervasive";"penetrante"
2;5;"pose";"apresenta"
2;5;"powerful";"poderoso"
2;5;"replace";"substituir"
2;5;"role";"papel, fun&ccedil;&atilde;o"
2;5;"sanitize";"higienizar"
2;5;"subtle";"sutil"
2;5;"theme park";"parque tem&aacute;tico"
2;5;"threat";"amea&ccedil;a"
2;5;"through";"atrav&eacute;s"
2;5;"undermine";"minar"
2;5;"wage";"travar"
2;5;"within";"dentro"
3;1;"beloved";"querido"
3;1;"beyond";"al&eacute;m"
3;1;"bright";"brilhante"
3;1;"buried";"enterrado"
3;1;"bury";"enterrar"
3;1;"departure";"partida"
3;1;"flags";"bandeiras"
3;1;"keep";"manter"
3;1;"own";"pr&oacute;prio"
3;1;"remain";"permanecer"
3;1;"shiny";"brilhante"
3;1;"soccer";"futebol"
3;1;"step";"passo"
3;1;"unmistakable";"inconfund&iacute;vel"
3;1;"wishes";"desejos"
3;2;"deal";"neg&oacute;cio"
3;2;"month";"m&ecirc;s"
3;2;"monthly";"mensal"
3;2;"move";"mudar-se"
3;2;"obligated";"obrigada"
3;2;"outlive";"viver mais que"
3;2;"owner";"propriet&aacute;rio"
3;2;"should";"se (Quando &lsquo;should&rsquo; &eacute; usado antes do sujeito, ele tem sentido de &lsquo;se&rsquo;, indicando assim, uma condi&ccedil;&atilde;o)"
3;2;"sooner";"mais cedo"
3;2;"that is";"isto &eacute;"
3;2;"think, thought";"pensar"
3;2;"unfortunate";"infeliz"
3;2;"widow";"vi&uacute;va"
3;2;"work";"funcionar"
3;3;"averaging";"que tem em m&eacute;dia"
3;3;"comprehensive";"abrangente"
3;3;"early on";"cedo"
3;3;"entitled";"intitulado"
3;3;"flightless (birds)";"que n&atilde;o voam"
3;3;"human beings";"seres humanos"
3;3;"increased";"aumentada"
3;3;"likely";"prov&aacute;vel"
3;3;"most";"a maioria"
3;3;"pattern";"padr&atilde;o"
3;3;"perished";"pereceram"
3;3;"reasons";"raz&otilde;es"
3;3;"recorded";"registrado, documentado"
3;3;"roughly";"aproximadamente"
3;3;"to settle";"colonizar"
3;3;"sites";"locais"
3;3;"to take place";"acontecer, ocorrer"
3;4;"avoid";"evitar"
3;4;"concern";"preocupa&ccedil;&atilde;o"
3;4;"court battles";"disputas judiciais"
3;4;"electricity shortages";"cortes na eletricidade"
3;4;"empty";"vazios"
3;4;"face";"enfrentar"
3;4;"funded";"financiado"
3;4;"heated";"calorosa"
3;4;"hunger";"fome"
3;4;"impoverished";"empobrecidas"
3;4;"issues";"quest&otilde;es"
3;4;"land";"terra"
3;4;"land hunger";"o desejo de ter um peda&ccedil;o de terra"
3;4;"led";"levaram; lead - levar"
3;4;"meagre";"pobre, escasso"
3;4;"poured out";"sa&iacute;ram em grandes grupos; pour - fluir, despejar"
3;4;"property developers";"construtores"
3;4;"proud";"orgulhosos"
3;4;"raise";"criar"
3;4;"rights";"direitos"
3;4;"shanties";"casas r&uacute;sticas"
3;4;"so far";"at&eacute; agora"
3;4;"throughout";"atrav&eacute;s, por todo o"
3;4;"took place";"aconteceu; take place - acontecer"
3;4;"uprising";"rebeli&atilde;o, revolta"
3;4;"vacant";"vazio"
3;4;"weeklong";"que durou uma semana"
3;5;"achievements";"realiza&ccedil;&otilde;es"
3;5;"arguably";"razoavelmente"
3;5;"argue";"argumentar"
3;5;"avoid";"evitar"
3;5;"beyond";"al&eacute;m"
3;5;"currency";"moeda"
3;5;"debts";"d&iacute;vidas"
3;5;"drawn";"arrastado; draw/drew - arrastar"
3;5;"enlightening";"esclarecedor"
3;5;"exploits";"feitos, proezas"
3;5;"further";"a frente, al&eacute;m"
3;5;"hung";"enforcado; hung - enforcar"
3;5;"hunt down";"ca&ccedil;ar at&eacute; pegar"
3;5;"long running";"prolongadas"
3;5;"otherwise";"de outro modo"
3;5;"over";"sobre"
3;5;"pain";"dor"
3;5;"philosopher's stone";"uma subst&acirc;ncia imagin&aacute;ria &agrave qual os alquimistas atribuiam o poder de transformar qualquer metal em outro"
3;5;"prosecution";"acusa&ccedil;&atilde;o"
3;5;"quarter";"esquartejar"
3;5;"refused";"recusou; refuse - recusar"
3;5;"remained";"permaneceu; remain - permanecer"
3;5;"shared";"partilhavam; share - partilhar"
3;5;"slightly";"levemente"
3;5;"throughout";"atrav&eacute;s"
3;5;"wholly";"inteiramente"
4;1;"able";"capaz"
4;1;"age";"envelhecer"
4;1;"early (years)";"anteriores, primeiros"
4;1;"elderly";"idosas"
4;1;"enjoy";"apreciar"
4;1;"events";"fatos, acontecimentos"
4;1;"found";"descobriu, concluiu"
4;1;"find";"achar, descobrir"
4;1;"led";"passavam"
4;1;"lead";"levar, passar a vida"
4;1;"lost";"perderam"
4;1;"lose";"perder"
4;1;"recalled (to recall)";"recordar"
4;1;"rehearse";"reviver"
4;1;"remind";"fazer lembrar"
4;1;"reminiscence";"recorda&ccedil;&atilde;o"
4;1;"residential care";"casa de repouso, asilo"
4;1;"retrieve (to retrieve)";"recuperar"
4;1;"sort";"tipo"
4;1;"spend";"gastar"
4;1;"unable";"incapazes"
4;1;"uneventful";"sem novidades, mon&oacute;tona"
4;1;"useful";"&uacute;til"
4;2;"arches";"arcos"
4;2;"brought";"trouxe; bring - trazer"
4;2;"charity";"caridade"
4;2;"comprised";"composto"
4;2;"corners";"cantos"
4;2;"counsellor";"conselheira"
4;2;"couple";"casal"
4;2;"enclosure";"&aacute;rea cercada"
4;2;"foremost";"principal, mais importante"
4;2;"gateway";"portal"
4;2;"grandeur";"grandiosidade"
4;2;"head";"cabe&ccedil;a, l&iacute;deres"
4;2;"journeys";"viagens"
4;2;"marble";"m&aacute;rmore"
4;2;"married";"casou; marry - casar"
4;2;"matching one";"um outro equipar&aacute;vel"
4;2;"moonlight";"luar"
4;2;"narrow";"estreita"
4;2;"needy";"necessitados"
4;2;"overpowered";"dominado"
4;2;"outer";"externo"
4;2;"patterns";"padr&otilde;es"
4;2;"pious";"piedosa"
4;2;"pleased";"satisfeito"
4;2;"pool";"espelho d&#39;&aacute;gua"
4;2;"remains";"restos"
4;2;"rest";"est&aacute; apoiada"
4;2;"revered";"reverenciavam; rever- reverenciar"
4;2;"silver";"prata"
4;2;"stands";"est&aacute; localizado"
4;2;"sunset";"p&ocirc;r-do-sol"
4;2;"supported";"apoiado"
4;2;"the former";"o primeiro"
4;2;"throne";"trono"
4;2;"tomb";"tumba, t&uacute;mulo"
4;2;"true";verdadeiro"
4;2;"unfortunately";"infelizmente"
4;3;"alike";"igualmente"
4;3;"as well as";"bem como"
4;3;"bill";"projeto de lei"
4;3;"cast";"dar, relegar"
4;3;"courts";"as cortes, a justi&ccedil;a americana"
4;3;"detailing";"detalhando"
4;3;"distrust";"desconfian&ccedil;a"
4;3;"fear";"temem"
4;3;"feedings";"alimenta&ccedil;&otilde;es"
4;3;"following";"seguinte"
4;3;"growing";"crescente"
4;3;"held";"organizaram; hold - organizar, promover"
4;3;"intractable";"insol&uacute;vel"
4;3;"latter two fields";"as duas &uacute;ltimas &aacute;reas"
4;3;"means";"meio"
4;3;"over";"sobre"
4;3;"pain";"sofrimento"
4;3;"relatives";"parentes"
4;3;"remain";"permanecem"
4;3;"retired";"aposentado"
4;3;"revealing";"revelador"
4;3;"rights";"direitos"
4;3;"role";"papel, fun&ccedil;&atilde;o"
4;3;"suddenly";"repentinamente"
4;3;"twists";"mudan&ccedil;as radicais"
4;3;"ventilator";"aparelho respirat&oacute;rio"
4;3;"view";"vis&atilde;o"
4;3;"vocal";"sonoro (falando mais alto)"
4;3;"wishes";"desejos"
5;1;"appeal";"atrair"
5;1;"attempt";"tentar"
5;1;"belittling";"depreciativo"
5;1;"concerning";"relativo a"
5;1;"held";"passado de hold, ter, ocupar"
5;1;"heritage";"heran&ccedil;a"
5;1;"fewer";"menos"
5;1;"instead";"em vez (de, disto)"
5;1;"look down upon";"desdenhar"
5;1;"knowledge";"conhecimento"
5;1;"network";"rede"
5;1;"patterns";"padr&otilde;es"
5;1;"timbral";"referente a timbre"
5;1;"thus";"portanto"
5;1;"therefore";"por isso"
5;1;"throughout";"por todo"
5;1;"traced";"atrelada"
5;2;"by all measures";"por todos os &acirc;ngulos"
5;2;"convenience food";"comida pr&eacute;-preparada"
5;2;"deep";"profundo"
5;2;"deseases";"doen&ccedil;as"
5;2;"even though";"muito embora"
5;2;"farming";"agricultura"
5;2;"fuel";"combust&iacute;veis"
5;2;"groundwater";"len&ccedil;ois fre&aacute;ticos"
5;2;"leads";"levar a"
5;2;"non-renewable";"n&atilde;o-renov&aacute;veis"
5;2;"pet";"animais de estima&ccedil;&atilde;o"
5;2;"rate";"taxa"
5;2;"resources";"recursos"
5;2;"slightly";"um pouco"
5;2;"supply";"fornecer, suprir"
5;2;"therefore";"portanto"
5;2;"while";"enquanto"
5;3;"adventurous";"destemido"
5;3;"belief";"cren&ccedil;a"
5;3;"brain";"mente"
5;3;"confident";"confiante"
5;3;"eventually";"finalmente"
5;3;"for";"porque"
5;3;"gave in (to give in)";"ceder"
5;3;"gentle";"suave"
5;3;"get back (to get back)";"voltar"
5;3;"in order to";"a fim de"
5;3;"likely";"prov&aacute;vel"
5;3;"master";"muito importante"
5;3;"poorly";"insatisfatoriamente"
5;3;"relationship";"rela&ccedil;&atilde;o"
5;3;"researcher";"pesquisador"
5;3;"sing (to sing)";"cantar"
5;3;"step";"passo"
5;3;"wait (to wait)";"esperar"
5;4;"actually";"na verdade"
5;4;"average";"padr&atilde;o"
5;4;"caucasians";"pessoas brancas (uso comum em ingl&ecirc;s americano)"
5;4;"clearer";"mais clara"
5;4;"dangerous";"perigosa"
5;4;"gather";"juntar"
5;4;"picture";"ideia, no&ccedil;&atilde;o"
5;4;"to gather";"juntar, reunir"
5;4;"to infer";"inferir"
5;4;"to judge";"julgar"
5;4;"useful";"&uacute;til"
5;4;"wrong";"err&ocirc;nea"
6;1;"although";"embora"
6;1;"to bring, bringing, brought";"trazer"
6;1;"half";"metade"
6;1;"liking";"gosto"
6;1;"minds";"mentes"
6;1;"poor";"fraca"
6;1;"rather than";"ao inv&eacute;s de"
6;1;"to reverse, reversed, reversing";"reverter"
6;1;"such";"tal"
6;1;"to suffer, suffered, suffering";"sofrer"
6;1;"throws no light";"n&atilde;o esclarece"
6;2;"acts";"age"
6;2;"act";"agir"
6;2;"effective";"eficaz"
6;2;"even";"mesmo"
6;2;"fight off";"repelir"
6;2;"findings";"descobertas"
6;2;"folk medicine";"medicina caseira"
6;2;"garlic";"alho"
6;2;"have found";"descobriram"
6;2;"find";"descobrir"
6;2;"increasing";"crescente"
6;2;"inhibited";"inibiu"
6;2;"killed";"matou"
6;2;"pressed";"comprimido, prensado"
6;2;"press";"prensar"
6;2;"pungent";"picante, penetrante"
6;2;"reach";"chegar, estender"
6;2;"sites";"localiza&ccedil;&otilde;es"
6;2;"step out";"sair"
6;3;"already";"j&aacute;"
6;3;"belief";"cren&ccedil;a"
6;3;"choose, to choose, chose, chosen";"optar"
6;3;"contraception";"m&eacute;todos anticoncepcionais"
6;3;"dauthter";"filha"
6;3;"desire, to desire, desired";"desejar"
6;3;"develop, to develop, developed";"desenvolver"
6;3;"effective";"eficaz"
6;3;"found, to find, found";"descobrir"
6;3;"has survived, to survive, survived";"sobreviver"
6;3;"sons";"filhos"
6;3;"still";"ainda"
6;3;"well known";"sabido, conhecido"
